_RAJ2000,_DEJ2000,GaiaDR3,SigMA,stability,Dist,e_Dist,E_Dist,X,e_X,Y,e_Y,Z,e_Z,E_X,E_Y,E_Z,VtRA,e_VtRA,VtDE,e_VtDE,E_VtRA,E_VtDE,VtRALSR,VtDELSR,RV,_RA,_DE
260.4075592,-28.4115519,4059816702677068288,28,72.0,137.349,0.651099,0.726724,136.765,0.648328,-5.7762,0.030562,11.2622,0.053388,0.723631,0.027382,0.059589,-2.884,0.02964,-16.0,0.0861,0.03093,0.08274,-0.962,-1.929,-2.468,260.40756,-28.41155
261.3009169,-27.6150089,4059982763296282752,28,98.8,145.25,0.572903,0.534559,144.765,0.570989,-3.3181,0.012212,11.3894,0.044923,0.532774,0.013088,0.041916,-3.03,0.02283,-15.69,0.05952,0.02104,0.0633,-1.365,-1.759,-2.727,261.30092,-27.61501
265.3487442,-28.7943867,4060177037600144128,31,13.7,130.932,0.47389,0.502893,130.915,0.473827,-0.8336,0.003202,1.96928,0.007128,0.502826,0.003017,0.007564,-5.172,0.0275,-17.52,0.06397,0.02878,0.06621,-4.677,-3.321,-7.246,265.34874,-28.79439
262.6961419,-27.9153803,4061206485371648768,31,1.4,121.58,0.661323,0.648411,121.364,0.660147,-1.8651,0.009947,7.00347,0.038095,0.647258,0.010145,0.037351,-5.939,0.04457,-15.28,0.08834,0.04335,0.08702,-4.676,-1.282,-7.288,262.69614,-27.91538
262.9348772,-26.2698158,4061669281025139840,28,44.0,139.377,1.492771,1.612304,139.026,1.489007,1.49801,0.016044,9.77743,0.104719,1.608239,0.017329,0.113105,-1.897,0.0581,-15.69,0.17389,0.05629,0.17968,-0.703,-2.012,-3.165,262.93488,-26.26982
269.3297658,-29.1091906,4062535112029718016,31,2.0,129.033,1.362321,1.446642,128.904,1.360958,2.6039,0.027492,-5.1498,0.057737,1.445195,0.029193,0.054372,-4.916,0.07767,-16.44,0.18477,0.07133,0.18203,-5.574,-2.189,-7.454,269.32977,-29.10919
258.7021939,-29.5011453,4107314303677045248,28,49.6,139.423,1.010234,1.120795,138.458,1.003242,-10.1,0.081191,12.8901,0.0934,1.113037,0.073182,0.103621,-3.099,0.05295,-16.09,0.12407,0.05113,0.13563,-0.687,-1.843,-2.085,258.70219,-29.50115
258.3656375,-29.2216925,4107380927232888576,28,15.3,136.64,1.492821,1.676291,135.613,1.481597,-9.7547,0.11967,13.5848,0.148417,1.663688,0.106572,0.166657,-2.918,0.08028,-15.47,0.17933,0.07556,0.18451,-0.41,-1.286,-2.143,258.36564,-29.22169
258.3652492,-29.2199256,4107380927232890368,28,42.3,138.329,0.850758,0.828218,137.289,0.84436,-9.8723,0.059108,13.7558,0.084602,0.82199,0.060717,0.08236,-3.527,0.03865,-15.55,0.0933,0.04043,0.09162,-1.018,-1.368,-2.144,258.36525,-29.21993
258.6528181,-28.8084536,4107420475257230464,28,12.7,147.764,1.036295,1.013914,146.728,1.029029,-9.3072,0.063864,14.7803,0.103656,1.006806,0.065273,0.101418,-3.226,0.04028,-17.5,0.1114,0.04052,0.11138,-0.8,-3.388,-2.271,258.65282,-28.80845
258.6526958,-28.8086675,4107420475301958272,28,3.5,141.002,2.772018,2.787337,140.013,2.752583,-8.8819,0.175578,14.1037,0.277272,2.767794,0.174613,0.278804,-5.227,0.33825,-16.28,0.40601,0.3058,0.42343,-2.8,-2.161,-2.271,258.6527,-28.80867
259.66065,-28.6997217,4107477405001410688,14,7.8,103.081,0.209535,0.225138,102.532,0.20842,-5.4279,0.011855,9.12725,0.018553,0.22394,0.011033,0.019935,-6.686,0.01834,-16.25,0.03434,0.01756,0.0339,-4.549,-2.142,-3.495,259.66065,-28.69972
259.6898347,-28.5971817,4107480501692288000,28,85.0,142.251,2.083348,2.101841,141.498,2.07233,-7.2449,0.107048,12.6882,0.185826,2.090725,0.106107,0.187475,-3.296,0.1005,-16.2,0.24241,0.09047,0.2363,-1.168,-2.107,-2.382,259.68983,-28.59718
259.3390811,-28.6115883,4107506507707072512,28,83.9,143.908,0.43979,0.416953,143.066,0.437217,-7.7975,0.022592,13.4474,0.041096,0.414513,0.02383,0.038962,-3.019,0.0175,-15.94,0.04585,0.01676,0.0502,-0.789,-1.851,-2.36,259.33908,-28.61159
258.1558961,-27.9960122,4107797637766285184,8,35.5,114.223,0.270532,0.276019,113.294,0.268333,-6.3708,0.015395,13.0647,0.030943,0.273775,0.015089,0.031571,-3.354,0.0171,-17.08,0.03968,0.01813,0.03865,-0.785,-3.129,-3.745,258.1559,-27.99601
258.6354642,-27.5194736,4107835605277155840,14,49.6,101.815,0.184631,0.17743,101.059,0.183259,-4.5539,0.007936,11.5216,0.020893,0.176112,0.008258,0.020078,-6.497,0.01511,-17.27,0.03053,0.01532,0.03163,-4.066,-3.405,-3.772,258.63546,-27.51947
258.7873264,-27.5327083,4107837877421062400,26,92.0,160.815,0.596009,0.614596,159.665,0.591748,-7.0072,0.02678,17.8699,0.066229,0.610203,0.02597,0.068295,-0.366,0.0178,-14.41,0.05561,0.0181,0.05436,2.0212,-0.542,-10.8,258.78733,-27.53271
258.7351706,-27.5191839,4107838358441808640,26,18.6,155.051,1.932501,2.045309,153.927,1.918491,-6.7975,0.089668,17.3521,0.21627,2.030481,0.084722,0.228895,-0.874,0.06763,-13.55,0.19211,0.0717,0.17159,1.5284,0.3168,-10.81,258.73517,-27.51918
258.7355425,-27.5188258,4107838358457428352,26,75.9,162.848,0.852684,0.925908,161.667,0.846502,-7.138,0.040585,18.2244,0.095425,0.919196,0.037375,0.103619,0.0366,0.03443,-14.55,0.08114,0.0305,0.08338,2.4391,-0.684,-10.81,258.73554,-27.51883
258.7430108,-27.5094975,4107838736414552576,26,77.5,160.941,0.535622,0.575586,159.776,0.531744,-7.0223,0.025114,18.011,0.059942,0.571418,0.023371,0.064414,-0.264,0.01789,-13.97,0.04766,0.01838,0.05159,2.1363,-0.104,-10.81,258.74301,-27.5095
258.6804244,-27.4803758,4107841656992427520,26,4.8,171.745,2.353647,2.379974,170.479,2.336304,-7.5173,0.104172,19.4052,0.265934,2.362437,0.10302,0.268909,-1.369,0.06872,-15.03,0.21479,0.06718,0.21636,1.0496,-1.177,-10.81,258.68042,-27.48038
258.7128325,-27.3778536,4107844813690250752,26,32.7,162.666,2.263815,2.221472,161.468,2.247147,-6.8347,0.09334,18.4796,0.257181,2.205116,0.095119,0.25237,-1.451,0.07507,-14.32,0.22121,0.0726,0.19843,0.958,-0.48,-10.84,258.71283,-27.37785
261.0681617,-27.5122406,4108002971564842112,8,5.0,113.93,1.105738,1.151763,113.511,1.101676,-2.6612,0.026903,9.38651,0.0911,1.147532,0.025828,0.094892,-1.959,0.06356,-17.91,0.18536,0.0605,0.1712,-0.227,-4.005,-4.085,261.06816,-27.51224
260.7154364,-27.7123997,4108004762570929280,28,45.3,138.063,9.108277,9.184601,137.504,9.071435,-4.0454,0.269116,11.7271,0.773661,9.14745,0.26688,0.780144,-3.585,0.54343,-15.4,1.10191,0.55371,0.96601,-1.752,-1.464,-2.672,260.71544,-27.7124
261.4789436,-27.2079797,4108034896076322816,28,29.4,141.739,1.529855,1.389947,141.267,1.524761,-2.1836,0.021413,11.3489,0.122494,1.385319,0.023569,0.111291,-3.1,0.06245,-14.58,0.15648,0.06196,0.1624,-1.486,-0.736,-2.845,261.47894,-27.20798
259.1758836,-27.0887331,4108227959133676928,26,17.6,165.952,10.12006,11.60964,164.838,10.05212,-5.6056,0.392158,18.3606,1.119661,11.5317,0.341841,1.284465,0.5889,0.51881,-15.23,1.13162,0.52205,0.99438,2.8651,-1.443,-10.91,259.17588,-27.08873
259.2160222,-27.0716692,4108228066574933504,8,9.9,104.937,0.254443,0.266242,104.239,0.25275,-3.4817,0.008834,11.5744,0.028065,0.26447,0.008442,0.029366,-3.145,0.01585,-16.49,0.04246,0.01689,0.04044,-0.88,-2.7,-4.101,259.21602,-27.07167
260.5360692,-26.3719658,4108337016937753984,31,8.8,128.943,0.894781,0.944748,128.284,0.890208,-1.4809,0.010851,12.9356,0.089765,0.939919,0.010277,0.094778,-6.555,0.05983,-16.55,0.12527,0.06079,0.1211,-4.669,-2.879,-7.561,260.53607,-26.37197
259.9068419,-26.6479697,4108351795997566848,28,100.0,146.025,0.471287,0.447946,145.175,0.468543,-3.0658,0.009405,15.4335,0.049811,0.445338,0.009895,0.047344,-3.278,0.02041,-15.34,0.04975,0.0206,0.04801,-1.212,-1.629,-2.921,259.90684,-26.64797
260.4068881,-26.2822244,4108385846503209728,28,100.0,148.763,0.776921,0.766147,147.964,0.772751,-1.6843,0.008674,15.3016,0.079913,0.762034,0.008796,0.078805,-3.134,0.03137,-15.39,0.08317,0.03167,0.08387,-1.211,-1.743,-3.045,260.40689,-26.28222
260.23384,-26.0586178,4108404224585712768,31,15.1,129.045,6.794994,7.509183,128.294,6.755469,-1.241,0.072216,13.8428,0.728908,7.465504,0.065348,0.80552,-7.092,0.57266,-17.08,1.00364,0.50588,0.94015,-5.119,-3.482,-7.628,260.23384,-26.05862
257.3600528,-28.1145608,4108438829236637696,26,69.9,163.253,0.794147,0.848304,161.67,0.786443,-10.536,0.054746,20.0896,0.097726,0.840075,0.051251,0.10439,-0.748,0.02963,-15.01,0.07692,0.02831,0.07124,2.0476,-1.057,-10.64,257.36005,-28.11456
257.7001853,-27.6810425,4108478617818473600,26,85.7,160.119,0.414038,0.441033,158.651,0.410242,-8.8619,0.024409,19.7322,0.051024,0.43699,0.022915,0.05435,-0.29,0.01499,-14.42,0.04062,0.01406,0.04013,2.4089,-0.539,-10.76,257.70019,-27.68104
257.0887428,-27.7725306,4108509365385454464,8,39.3,117.946,0.336229,0.358611,116.717,0.332725,-7.3263,0.022275,15.3208,0.043675,0.354874,0.020885,0.046582,-3.622,0.02003,-16.94,0.0507,0.01988,0.05065,-0.749,-3.058,-3.736,257.08874,-27.77253
257.3137775,-27.5712842,4108541049472304256,26,6.1,163.591,0.787062,0.743685,161.95,0.779168,-9.3647,0.042572,21.1282,0.101651,0.736227,0.045055,0.096049,-2.533,0.02681,-14.6,0.06838,0.02623,0.06752,0.2764,-0.755,-10.78,257.31378,-27.57128
257.3131125,-27.5713022,4108541049472304384,26,88.8,160.413,0.53936,0.560663,158.804,0.53395,-9.1838,0.032098,20.719,0.069664,0.555039,0.030879,0.072416,-1.15,0.01795,-14.2,0.05179,0.01725,0.04982,1.659,-0.35,-10.78,257.31311,-27.5713
257.9298069,-27.5163353,4108574683250404352,26,60.0,164.632,8.575792,9.268807,163.186,8.500472,-8.3886,0.47228,20.0907,1.046539,9.1874,0.436968,1.131111,-0.719,0.29197,-15.01,0.9017,0.30075,0.81238,1.9147,-1.159,-10.8,257.92981,-27.51634
257.9504228,-27.4425661,4108581559539584640,26,57.2,158.378,1.158956,1.134508,156.987,1.14878,-7.8744,0.056407,19.4044,0.141995,1.124547,0.057623,0.139,-0.493,0.03996,-13.64,0.10715,0.03918,0.10703,2.1342,0.1911,-10.82,257.95042,-27.44257
257.9243061,-27.4299636,4108581830073089664,26,5.0,153.065,0.7121,0.791221,151.712,0.705806,-7.6185,0.039381,18.8229,0.08757,0.784227,0.035443,0.097299,-0.039,0.02625,-12.94,0.06778,0.02615,0.06468,2.5954,0.8932,-10.82,257.92431,-27.42996
257.9238372,-27.4307061,4108581834417498112,26,64.3,158.392,0.803205,0.808139,156.992,0.796105,-7.886,0.040236,19.4778,0.098772,0.800996,0.03999,0.099379,-0.351,0.02951,-13.78,0.07474,0.0272,0.07462,2.2836,0.0503,-10.82,257.92384,-27.43071
258.0008306,-27.3384375,4108584102160237568,26,83.3,158.438,0.48792,0.507097,157.054,0.483657,-7.5712,0.024232,19.4781,0.059984,0.502667,0.023316,0.062342,-0.213,0.01672,-14.22,0.04611,0.01581,0.04575,2.3997,-0.409,-10.85,258.00083,-27.33844
257.6814386,-27.4719625,4108622000962260480,26,39.0,161.415,13.56354,15.20518,159.913,13.43727,-8.4809,0.798893,20.2709,1.703341,15.06364,0.712639,1.909503,-0.17,0.53502,-15.33,1.49151,0.52592,1.22196,2.5339,-1.492,-10.81,257.68144,-27.47196
257.8102231,-27.4485333,4108622928668639872,26,33.9,166.755,3.944142,4.687779,165.245,3.908414,-8.5139,0.23934,20.713,0.489909,4.645314,0.201373,0.582277,-0.229,0.1486,-15.09,0.43185,0.1502,0.39493,2.4381,-1.26,-10.82,257.81022,-27.44853
257.7992675,-27.4486764,4108622958683089664,26,13.2,152.644,9.26519,10.56124,151.258,9.181054,-7.8087,0.540273,18.9808,1.1521,10.46534,0.473972,1.31326,-0.958,0.36465,-13.44,0.9611,0.34566,0.86377,1.7124,0.3941,-10.82,257.79927,-27.44868
257.8179642,-27.4208119,4108623100467334400,26,62.9,160.443,0.954094,1.021352,158.99,0.945452,-8.1172,0.051673,19.9583,0.118684,1.0121,0.04827,0.127051,-1.41,0.03863,-14.63,0.09547,0.0388,0.10171,1.2549,-0.805,-10.82,257.81796,-27.42081
257.7490306,-27.4293578,4108623615863968384,26,55.7,159.828,1.187556,1.222798,158.359,1.176639,-8.2041,0.062767,20.0056,0.148646,1.211556,0.060958,0.153057,0.145,0.04707,-14.71,0.12317,0.0473,0.11035,2.8299,-0.881,-10.82,257.74903,-27.42936
257.8765467,-27.4415564,4108628666744942848,26,3.6,163.129,3.433066,3.523783,161.672,3.402413,-8.2159,0.177474,20.1389,0.423825,3.49232,0.172905,0.435024,0.4938,0.11903,-16.33,0.3695,0.11334,0.36644,3.1422,-2.501,-10.82,257.87655,-27.44156
257.8725897,-27.4270131,4108628696759417088,26,36.3,159.779,13.23035,15.19967,158.35,13.11201,-8.0198,0.762915,19.7566,1.63593,15.06372,0.664069,1.879437,0.3842,0.46996,-14.68,1.53533,0.44795,1.17976,3.0338,-0.852,-10.82,257.87259,-27.42701
257.8635314,-27.397265,4108629079030372480,26,1.7,174.961,7.478618,8.452892,173.39,7.41147,-8.7218,0.42138,21.7061,0.92782,8.376997,0.372812,1.048692,0.0444,0.25222,-16.58,0.79625,0.27452,0.72243,2.6966,-2.757,-10.83,257.86353,-27.39726
257.5338597,-27.2553147,4108644094240294528,26,9.0,166.964,3.789895,3.868894,165.338,3.752993,-8.4791,0.196477,21.6409,0.491226,3.831223,0.192466,0.501466,0.3713,0.12489,-15.58,0.35965,0.11709,0.33793,3.1177,-1.792,-10.86,257.53386,-27.25531
258.0737717,-27.1552892,4108656876092146048,26,1.4,157.949,1.336697,1.354525,156.575,1.325067,-7.0327,0.060311,19.5647,0.165572,1.34274,0.059517,0.167781,1.1413,0.04774,-12.69,0.11734,0.04556,0.10203,3.7334,1.0935,-10.89,258.07377,-27.15529
257.1339172,-27.3167756,4108736212746854656,26,84.6,158.837,2.412008,2.325568,157.16,2.386546,-8.776,0.128492,21.2799,0.323146,2.301018,0.133268,0.311565,-1.162,0.09203,-14.04,0.22538,0.08167,0.21597,1.6984,-0.244,-10.84,257.13392,-27.31678
257.2261583,-27.2092525,4108741504146633600,26,66.5,157.249,0.4248,0.415876,155.61,0.420373,-8.3179,0.021998,21.0585,0.056888,0.411542,0.02247,0.055693,-0.373,0.01327,-14.03,0.04002,0.01447,0.03919,2.4615,-0.255,-10.87,257.22616,-27.20925
256.8009747,-27.2271675,4108749986638766464,26,74.8,157.396,0.608916,0.58938,155.61,0.602004,-8.9696,0.033587,21.8815,0.084652,0.58269,0.0347,0.081936,-1.112,0.02136,-13.9,0.05416,0.02196,0.05591,1.8431,-0.134,-10.86,256.80097,-27.22717
256.19852,-27.37329,4108767170874664832,28,33.0,146.999,0.46581,0.446563,145.137,0.459909,-9.483,0.028808,21.3115,0.067532,0.440905,0.03005,0.064741,-4.219,0.02344,-16.79,0.05468,0.02192,0.04787,-1.092,-3.012,-2.521,256.19852,-27.37329
257.044575,-26.8657664,4108902097198543616,26,86.5,159.42,5.392361,5.795973,157.659,5.332786,-7.9176,0.287858,22.2661,0.753145,5.731939,0.267812,0.809517,-1.245,0.20174,-14.19,0.5296,0.21626,0.48188,1.6407,-0.493,-10.95,257.04457,-26.86577
257.4887322,-26.1216975,4108965800150682240,26,3.3,155.334,3.171772,3.139788,153.672,3.137829,-5.4486,0.110133,21.9995,0.449209,3.106187,0.111255,0.444679,-0.868,0.09833,-15.88,0.3416,0.10148,0.31891,1.8917,-2.317,-11.14,257.48873,-26.1217
259.4146753,-26.6291275,4109018477995907840,28,43.8,147.817,0.830742,0.936539,146.838,0.825238,-3.7057,0.023478,16.5788,0.093174,0.930334,0.020826,0.10504,-3.959,0.03737,-16.6,0.10069,0.03519,0.09536,-1.751,-2.902,-2.901,259.41468,-26.62913
259.4139422,-26.6276228,4109018477995909504,28,34.7,145.869,0.450804,0.465281,144.902,0.447816,-3.6546,0.011657,16.3638,0.050572,0.462197,0.011294,0.052196,-2.646,0.01695,-14.5,0.04683,0.01691,0.04282,-0.438,-0.804,-2.901,259.41394,-26.62762
258.9380375,-26.4513972,4109039123831383936,28,3.4,161.484,4.430832,4.728528,160.259,4.397226,-4.3201,0.126501,19.3754,0.531628,4.692664,0.118537,0.567347,-3.891,0.18963,-17.46,0.52785,0.17365,0.48449,-1.547,-3.807,-2.924,258.93804,-26.4514
259.4947694,-25.9088592,4109171241415146240,28,100.0,145.186,0.713038,0.691746,144.153,0.707966,-2.0337,0.00969,17.1668,0.08431,0.686825,0.009988,0.081792,-3.38,0.03474,-15.23,0.07351,0.03231,0.07625,-1.195,-1.677,-3.099,259.49477,-25.90886
259.1952753,-26.1501008,4109185225816637312,28,88.3,152.737,1.370615,1.380181,151.608,1.360482,-3.0761,0.027797,18.2814,0.164052,1.369977,0.027604,0.165197,-4.027,0.06869,-16.03,0.1564,0.06634,0.15982,-1.757,-2.435,-3.019,259.19528,-26.1501
258.3787342,-26.0346275,4109296207710168960,14,5.9,106.144,0.73738,0.774008,105.191,0.730755,-2.7382,0.019967,13.9303,0.096774,0.767053,0.019022,0.10158,-8.398,0.06565,-16.94,0.11559,0.06848,0.1254,-5.893,-3.381,-4.24,258.37873,-26.03463
258.3787819,-26.0343292,4109296207766191616,14,12.4,106.153,0.63695,0.666366,105.199,0.631226,-2.7379,0.017187,13.9317,0.083594,0.660378,0.016428,0.087455,-7.482,0.05471,-17.73,0.11451,0.05421,0.10935,-4.977,-4.17,-4.24,258.37878,-26.03433
258.3867097,-26.0354725,4109296242125919616,14,11.5,106.123,0.18259,0.194142,105.172,0.180952,-2.7313,0.004997,13.9159,0.023943,0.1924,0.004699,0.025458,-8.053,0.01825,-16.95,0.03119,0.01933,0.03106,-5.551,-3.392,-4.24,258.38671,-26.03547
257.6167667,-25.8511286,4109354344416597376,28,13.0,149.579,2.743653,2.929676,147.98,2.714308,-4.4972,0.088083,21.35,0.391612,2.898341,0.08249,0.418164,-3.456,0.12989,-17.11,0.34059,0.12592,0.35148,-0.733,-3.597,-3.013,257.61677,-25.85113
258.0049425,-25.6817744,4109366851391759616,28,99.2,149.381,0.795499,0.817093,147.876,0.787486,-3.605,0.019719,20.8405,0.110982,0.808861,0.019198,0.113994,-3.396,0.03258,-15.12,0.08226,0.03116,0.0847,-0.784,-1.634,-3.08,258.00494,-25.68177
257.8765922,-25.7540772,4109376364662976896,14,69.8,101.359,0.167146,0.167557,100.319,0.165432,-2.6684,0.004411,14.2326,0.02347,0.165838,0.0044,0.023528,-6.572,0.01504,-16.9,0.02978,0.01364,0.02698,-3.923,-3.41,-4.27,257.87659,-25.75408
257.9546028,-25.5343028,4109383648933284864,14,74.3,102.142,0.378599,0.365749,101.086,0.374686,-2.2967,0.008224,14.466,0.05362,0.361969,0.008513,0.0518,-6.646,0.03333,-16.84,0.06206,0.03069,0.0628,-4.02,-3.387,-4.354,257.9546,-25.5343
258.0047961,-25.5165122,4109386642603361024,14,69.8,101.933,0.197174,0.205352,100.888,0.195152,-2.2198,0.004472,14.3896,0.027834,0.203246,0.004294,0.028989,-6.71,0.01743,-17.07,0.03409,0.01708,0.03328,-4.098,-3.626,-4.366,258.0048,-25.51651
257.9938442,-25.51641,4109386706948167936,14,59.5,101.199,0.164501,0.148041,100.16,0.162811,-2.2137,0.003238,14.3002,0.023245,0.14652,0.003598,0.020919,-6.336,0.01304,-16.44,0.02561,0.01287,0.02775,-3.721,-2.99,-4.365,257.99384,-25.51641
258.9011767,-25.0910989,4109508550940260608,28,100.0,151.792,0.752068,0.756049,150.42,0.745271,-1.1517,0.005736,20.3298,0.100726,0.749215,0.005706,0.101259,-3.63,0.03176,-15.43,0.07245,0.02873,0.07252,-1.275,-2.05,-3.288,258.90118,-25.0911
258.6088803,-24.9037886,4109523836661413760,28,100.0,151.187,0.531192,0.525456,149.703,0.52598,-1.1409,0.003965,21.0967,0.074123,0.5203,0.004008,0.073323,-3.51,0.02194,-15.14,0.05175,0.02175,0.05593,-1.071,-1.809,-3.322,258.60888,-24.90379
261.3695258,-26.8576586,4109560120549556352,31,10.7,128.468,5.652006,6.764331,127.996,5.631256,-1.4471,0.076193,10.9024,0.479659,6.739498,0.063664,0.574056,-6.068,0.42735,-16.84,0.84581,0.39774,0.79283,-4.423,-3.067,-7.494,261.36953,-26.85766
261.32079,-26.5091847,4109621899353436288,28,99.9,146.697,0.423985,0.441821,146.114,0.422298,-0.9724,0.002929,13.0361,0.037677,0.440063,0.00281,0.039262,-3.052,0.01891,-15.29,0.04624,0.01859,0.04745,-1.392,-1.589,-3.027,261.32079,-26.50918
261.0559678,-26.5523547,4109629462861880320,28,97.2,146.684,2.833091,3.135395,146.057,2.820981,-1.4017,0.029961,13.4753,0.260265,3.121993,0.027072,0.288036,-3.348,0.13185,-16.05,0.32041,0.12759,0.29732,-1.612,-2.339,-3.003,261.05597,-26.55235
261.4292842,-26.4478092,4109645818100289920,28,99.8,147.754,1.733873,1.628289,147.178,1.727118,-0.7087,0.00781,13.0102,0.152673,1.621945,0.008317,0.143376,-2.777,0.07946,-15.14,0.17139,0.07636,0.17622,-1.149,-1.443,-3.049,261.42928,-26.44781
261.8082222,-26.0625683,4109752195822134144,31,12.3,124.888,0.387209,0.396837,124.415,0.385743,0.51033,0.001582,10.8455,0.033626,0.395335,0.001622,0.034462,-6.135,0.02707,-16.6,0.05508,0.02584,0.05541,-4.616,-2.984,-7.795,261.80822,-26.06257
261.7848528,-25.9690756,4109766661238033408,14,12.4,99.5577,0.743702,0.751848,99.1697,0.740804,0.52207,0.0039,8.7654,0.065478,0.748918,0.003943,0.066195,-5.346,0.05747,-15.94,0.12901,0.05264,0.12186,-3.82,-2.343,-4.668,261.78485,-25.96908
261.7845525,-25.9697358,4109766661272060288,14,34.3,99.9941,0.255542,0.276318,99.6044,0.254546,0.52313,0.001337,8.80358,0.022498,0.275242,0.001446,0.024327,-5.297,0.01778,-17.33,0.05029,0.01875,0.04635,-3.771,-3.732,-4.668,261.78455,-25.96974
261.7366753,-25.9450742,4109768482338252160,31,6.3,124.522,0.338895,0.328593,124.027,0.337549,0.64441,0.001754,11.0702,0.030128,0.327288,0.0017,0.029213,-5.514,0.01996,-17.13,0.04637,0.01973,0.04943,-3.974,-3.534,-7.825,261.73668,-25.94507
261.7303483,-25.9435911,4109768482338921728,31,18.1,125.812,0.935803,0.954131,125.311,0.932077,0.64689,0.004812,11.1971,0.083285,0.950332,0.004906,0.084916,-6.543,0.06466,-16.89,0.14041,0.06645,0.12697,-5.001,-3.298,-7.825,261.73035,-25.94359
260.9708711,-26.1989464,4109832906893759232,28,99.3,141.728,1.140806,1.086839,141.066,1.135478,-0.7338,0.005627,13.6615,0.109965,1.081764,0.005906,0.104763,-3.08,0.05347,-15.33,0.12988,0.05295,0.11576,-1.32,-1.692,-3.095,260.97087,-26.19895
261.3683486,-26.1239656,4109854205548856832,28,100.0,145.975,1.132166,1.144695,145.357,1.127368,-0.0912,7.15E-4,13.4252,0.104124,1.139843,7.07E-4,0.105276,-2.937,0.04168,-15.49,0.13365,0.04433,0.12664,-1.291,-1.858,-3.134,261.36835,-26.12397
260.3705681,-25.8508428,4109911659432461056,28,99.1,147.904,1.256947,1.226529,147.045,1.24964,-0.8004,0.006638,15.9051,0.135168,1.219399,0.006802,0.131897,-3.717,0.06127,-15.74,0.13728,0.06065,0.13631,-1.784,-2.18,-3.16,260.37057,-25.85084
261.3902433,-25.2852792,4110039679415889664,28,100.0,147.448,0.339909,0.360751,146.702,0.338189,1.73114,0.003991,14.7104,0.033912,0.358926,0.004235,0.035991,-2.939,0.01565,-15.16,0.03655,0.01569,0.03679,-1.299,-1.702,-3.362,261.39024,-25.28528
262.0820847,-25.0106622,4110398399432518272,31,8.8,125.266,1.097975,1.053539,124.69,1.092922,2.72792,0.023911,11.6903,0.102468,1.04869,0.022943,0.098321,-6.495,0.08225,-17.71,0.17458,0.08073,0.16451,-5.055,-4.308,-8.158,262.08208,-25.01066
262.1679953,-24.8795669,4110404000070045056,31,13.7,125.102,0.534677,0.497656,124.517,0.532177,3.05684,0.013065,11.6898,0.049962,0.495329,0.01216,0.046502,-6.044,0.03002,-16.83,0.07387,0.03006,0.07274,-4.629,-3.453,-8.208,262.168,-24.87957
262.2120556,-24.839325,4110407092446512384,31,14.0,125.79,0.468212,0.419516,125.201,0.466021,3.19569,0.011895,11.7293,0.043658,0.417552,0.010658,0.039118,-6.646,0.02918,-16.73,0.05443,0.02783,0.05874,-5.244,-3.357,-8.226,262.21206,-24.83932
261.5930717,-24.6278617,4110472856999119872,31,14.7,122.877,0.865502,0.830626,122.185,0.86063,2.83436,0.019964,12.7079,0.08951,0.82595,0.01916,0.085903,-6.897,0.06567,-17.17,0.12414,0.06326,0.12032,-5.316,-3.855,-8.228,261.59307,-24.62786
